index	identifier	file	sum_stat	clip_soft	description	group
1154	ARG80_T60_S763	ARG80_T60_S763_bamcov.bw	sum	100000	ARG80-T60 RNAseq, coverage	RNA-Seq
1155	ARG80_T90_S764	ARG80_T90_S764_bamcov.bw	sum	100000	ARG80-T90 RNAseq, coverage	RNA-Seq
1156	ARG80_T0_S765	ARG80_T0_S765_bamcov.bw	sum	100000	ARG80-T0 RNAseq, coverage	RNA-Seq
1157	ARG80_T5_S766	ARG80_T5_S766_bamcov.bw	sum	100000	ARG80-T5 RNAseq, coverage	RNA-Seq
1158	ARG80_T15_S768	ARG80_T15_S768_bamcov.bw	sum	100000	ARG80-T15 RNAseq, coverage	RNA-Seq
1159	ARG80_T30_S769	ARG80_T30_S769_bamcov.bw	sum	100000	ARG80-T30 RNAseq, coverage	RNA-Seq
1160	ARG80_T45_S770	ARG80_T45_S770_bamcov.bw	sum	100000	ARG80-T45 RNAseq, coverage	RNA-Seq
1161	ARG80_T60_S771	ARG80_T60_S771_bamcov.bw	sum	100000	ARG80-T60 RNAseq, coverage	RNA-Seq
1162	ARG80_T90_S772	ARG80_T90_S772_bamcov.bw	sum	100000	ARG80-T90 RNAseq, coverage	RNA-Seq
1163	ARG80_T0_S773	ARG80_T0_S773_bamcov.bw	sum	100000	ARG80-T0 RNAseq, coverage	RNA-Seq
1164	ARG80_T5_S774	ARG80_T5_S774_bamcov.bw	sum	100000	ARG80-T5 RNAseq, coverage	RNA-Seq
1165	ARG80_T10_S775	ARG80_T10_S775_bamcov.bw	sum	100000	ARG80-T10 RNAseq, coverage	RNA-Seq
1166	ARG80_T30_S777	ARG80_T30_S777_bamcov.bw	sum	100000	ARG80-T30 RNAseq, coverage	RNA-Seq
1167	ARG80_T60_S779	ARG80_T60_S779_bamcov.bw	sum	100000	ARG80-T60 RNAseq, coverage	RNA-Seq
1168	ARG80_T0_S781	ARG80_T0_S781_bamcov.bw	sum	100000	ARG80-T0 RNAseq, coverage	RNA-Seq
1169	ARG80_T5_S782	ARG80_T5_S782_bamcov.bw	sum	100000	ARG80-T5 RNAseq, coverage	RNA-Seq
1170	ARG80_T10_S783	ARG80_T10_S783_bamcov.bw	sum	100000	ARG80-T10 RNAseq, coverage	RNA-Seq
1171	ARG80_T30_S785	ARG80_T30_S785_bamcov.bw	sum	100000	ARG80-T30 RNAseq, coverage	RNA-Seq
1172	ARG80_T45_S786	ARG80_T45_S786_bamcov.bw	sum	100000	ARG80-T45 RNAseq, coverage	RNA-Seq
1173	ARG80_T0_S789	ARG80_T0_S789_bamcov.bw	sum	100000	ARG80-T0 RNAseq, coverage	RNA-Seq
1174	ARG80_T5_S790	ARG80_T5_S790_bamcov.bw	sum	100000	ARG80-T5 RNAseq, coverage	RNA-Seq
1175	ARG80_T0_S797	ARG80_T0_S797_bamcov.bw	sum	100000	ARG80-T0 RNAseq, coverage	RNA-Seq
1176	ARG80_T5_S798	ARG80_T5_S798_bamcov.bw	sum	100000	ARG80-T5 RNAseq, coverage	RNA-Seq
1177	ARG80_T30_S801	ARG80_T30_S801_bamcov.bw	sum	100000	ARG80-T30 RNAseq, coverage	RNA-Seq
1178	CUP2_T0_S805	CUP2_T0_S805_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1179	CUP2_T5_S806	CUP2_T5_S806_bamcov.bw	sum	100000	CUP2-T5 RNAseq, coverage	RNA-Seq
1180	CUP2_T10_S807	CUP2_T10_S807_bamcov.bw	sum	100000	CUP2-T10 RNAseq, coverage	RNA-Seq
1181	CUP2_T15_S808	CUP2_T15_S808_bamcov.bw	sum	100000	CUP2-T15 RNAseq, coverage	RNA-Seq
1182	CUP2_T30_S809	CUP2_T30_S809_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1183	CUP2_T45_S810	CUP2_T45_S810_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1184	CUP2_T60_S811	CUP2_T60_S811_bamcov.bw	sum	100000	CUP2-T60 RNAseq, coverage	RNA-Seq
1185	CUP2_T90_S812	CUP2_T90_S812_bamcov.bw	sum	100000	CUP2-T90 RNAseq, coverage	RNA-Seq
1186	CUP2_T0_S813	CUP2_T0_S813_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1187	CUP2_T10_S815	CUP2_T10_S815_bamcov.bw	sum	100000	CUP2-T10 RNAseq, coverage	RNA-Seq
1188	CUP2_T15_S816	CUP2_T15_S816_bamcov.bw	sum	100000	CUP2-T15 RNAseq, coverage	RNA-Seq
1189	CUP2_T30_S817	CUP2_T30_S817_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1190	CUP2_T45_S818	CUP2_T45_S818_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1191	CUP2_T60_S819	CUP2_T60_S819_bamcov.bw	sum	100000	CUP2-T60 RNAseq, coverage	RNA-Seq
1192	CUP2_T90_S820	CUP2_T90_S820_bamcov.bw	sum	100000	CUP2-T90 RNAseq, coverage	RNA-Seq
1193	CUP2_T0_S821	CUP2_T0_S821_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1194	CUP2_T5_S822	CUP2_T5_S822_bamcov.bw	sum	100000	CUP2-T5 RNAseq, coverage	RNA-Seq
1195	CUP2_T10_S823	CUP2_T10_S823_bamcov.bw	sum	100000	CUP2-T10 RNAseq, coverage	RNA-Seq
1196	CUP2_T15_S824	CUP2_T15_S824_bamcov.bw	sum	100000	CUP2-T15 RNAseq, coverage	RNA-Seq
1197	CUP2_T30_S825	CUP2_T30_S825_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1198	CUP2_T45_S826	CUP2_T45_S826_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1199	CUP2_T60_S827	CUP2_T60_S827_bamcov.bw	sum	100000	CUP2-T60 RNAseq, coverage	RNA-Seq
1200	CUP2_T90_S828	CUP2_T90_S828_bamcov.bw	sum	100000	CUP2-T90 RNAseq, coverage	RNA-Seq
1201	CUP2_T0_S829	CUP2_T0_S829_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1202	CUP2_T5_S830	CUP2_T5_S830_bamcov.bw	sum	100000	CUP2-T5 RNAseq, coverage	RNA-Seq
1203	CUP2_T10_S831	CUP2_T10_S831_bamcov.bw	sum	100000	CUP2-T10 RNAseq, coverage	RNA-Seq
1204	CUP2_T30_S833	CUP2_T30_S833_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1205	CUP2_T45_S834	CUP2_T45_S834_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1206	CUP2_T60_S835	CUP2_T60_S835_bamcov.bw	sum	100000	CUP2-T60 RNAseq, coverage	RNA-Seq
1207	CUP2_T90_S836	CUP2_T90_S836_bamcov.bw	sum	100000	CUP2-T90 RNAseq, coverage	RNA-Seq
1208	CUP2_T0_S837	CUP2_T0_S837_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1209	CUP2_T5_S838	CUP2_T5_S838_bamcov.bw	sum	100000	CUP2-T5 RNAseq, coverage	RNA-Seq
1210	CUP2_T30_S841	CUP2_T30_S841_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1211	CUP2_T45_S842	CUP2_T45_S842_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1212	CUP2_T0_S845	CUP2_T0_S845_bamcov.bw	sum	100000	CUP2-T0 RNAseq, coverage	RNA-Seq
1213	CUP2_T5_S846	CUP2_T5_S846_bamcov.bw	sum	100000	CUP2-T5 RNAseq, coverage	RNA-Seq
1214	CUP2_T10_S847	CUP2_T10_S847_bamcov.bw	sum	100000	CUP2-T10 RNAseq, coverage	RNA-Seq
1215	CUP2_T15_S848	CUP2_T15_S848_bamcov.bw	sum	100000	CUP2-T15 RNAseq, coverage	RNA-Seq
1216	CUP2_T30_S849	CUP2_T30_S849_bamcov.bw	sum	100000	CUP2-T30 RNAseq, coverage	RNA-Seq
1217	CUP2_T45_S850	CUP2_T45_S850_bamcov.bw	sum	100000	CUP2-T45 RNAseq, coverage	RNA-Seq
1218	CUP2_T60_S851	CUP2_T60_S851_bamcov.bw	sum	100000	CUP2-T60 RNAseq, coverage	RNA-Seq
1219	GAT4_T0_S853	GAT4_T0_S853_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1220	GAT4_T5_S854	GAT4_T5_S854_bamcov.bw	sum	100000	GAT4-T5 RNAseq, coverage	RNA-Seq
1221	GAT4_T10_S855	GAT4_T10_S855_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1222	GAT4_T15_S856	GAT4_T15_S856_bamcov.bw	sum	100000	GAT4-T15 RNAseq, coverage	RNA-Seq
1223	GAT4_T30_S857	GAT4_T30_S857_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1224	GAT4_T45_S858	GAT4_T45_S858_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1225	GAT4_T60_S859	GAT4_T60_S859_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1226	GAT4_T90_S860	GAT4_T90_S860_bamcov.bw	sum	100000	GAT4-T90 RNAseq, coverage	RNA-Seq
1227	GAT4_T0_S861	GAT4_T0_S861_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1228	GAT4_T5_S862	GAT4_T5_S862_bamcov.bw	sum	100000	GAT4-T5 RNAseq, coverage	RNA-Seq
1229	GAT4_T10_S863	GAT4_T10_S863_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1230	GAT4_T15_S864	GAT4_T15_S864_bamcov.bw	sum	100000	GAT4-T15 RNAseq, coverage	RNA-Seq
1231	GAT4_T30_S865	GAT4_T30_S865_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1232	GAT4_T45_S866	GAT4_T45_S866_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1233	GAT4_T60_S867	GAT4_T60_S867_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1234	GAT4_T0_S868	GAT4_T0_S868_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1235	GAT4_T10_S870	GAT4_T10_S870_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1236	GAT4_T30_S872	GAT4_T30_S872_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1237	GAT4_T45_S873	GAT4_T45_S873_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1238	GAT4_T60_S874	GAT4_T60_S874_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1239	GAT4_T90_S875	GAT4_T90_S875_bamcov.bw	sum	100000	GAT4-T90 RNAseq, coverage	RNA-Seq
1240	GAT4_T0_S876	GAT4_T0_S876_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1241	GAT4_T5_S877	GAT4_T5_S877_bamcov.bw	sum	100000	GAT4-T5 RNAseq, coverage	RNA-Seq
1242	GAT4_T10_S878	GAT4_T10_S878_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1243	GAT4_T15_S879	GAT4_T15_S879_bamcov.bw	sum	100000	GAT4-T15 RNAseq, coverage	RNA-Seq
1244	GAT4_T30_S880	GAT4_T30_S880_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1245	GAT4_T45_S881	GAT4_T45_S881_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1246	GAT4_T60_S882	GAT4_T60_S882_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1247	GAT4_T90_S883	GAT4_T90_S883_bamcov.bw	sum	100000	GAT4-T90 RNAseq, coverage	RNA-Seq
1248	GAT4_T0_S884	GAT4_T0_S884_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1249	GAT4_T5_S885	GAT4_T5_S885_bamcov.bw	sum	100000	GAT4-T5 RNAseq, coverage	RNA-Seq
1250	GAT4_T10_S886	GAT4_T10_S886_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1251	GAT4_T15_S887	GAT4_T15_S887_bamcov.bw	sum	100000	GAT4-T15 RNAseq, coverage	RNA-Seq
1252	GAT4_T30_S888	GAT4_T30_S888_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1253	GAT4_T45_S889	GAT4_T45_S889_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1254	GAT4_T60_S890	GAT4_T60_S890_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1255	GAT4_T90_S891	GAT4_T90_S891_bamcov.bw	sum	100000	GAT4-T90 RNAseq, coverage	RNA-Seq
1256	GAT4_T0_S892	GAT4_T0_S892_bamcov.bw	sum	100000	GAT4-T0 RNAseq, coverage	RNA-Seq
1257	GAT4_T5_S893	GAT4_T5_S893_bamcov.bw	sum	100000	GAT4-T5 RNAseq, coverage	RNA-Seq
1258	GAT4_T10_S894	GAT4_T10_S894_bamcov.bw	sum	100000	GAT4-T10 RNAseq, coverage	RNA-Seq
1259	GAT4_T15_S895	GAT4_T15_S895_bamcov.bw	sum	100000	GAT4-T15 RNAseq, coverage	RNA-Seq
1260	GAT4_T30_S896	GAT4_T30_S896_bamcov.bw	sum	100000	GAT4-T30 RNAseq, coverage	RNA-Seq
1261	GAT4_T45_S897	GAT4_T45_S897_bamcov.bw	sum	100000	GAT4-T45 RNAseq, coverage	RNA-Seq
1262	GAT4_T60_S898	GAT4_T60_S898_bamcov.bw	sum	100000	GAT4-T60 RNAseq, coverage	RNA-Seq
1263	MET4_T0_S900	MET4_T0_S900_bamcov.bw	sum	100000	MET4-T0 RNAseq, coverage	RNA-Seq
1264	MET4_T5_S901	MET4_T5_S901_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1265	MET4_T10_S902	MET4_T10_S902_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1266	MET4_T15_S903	MET4_T15_S903_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1267	MET4_T30_S904	MET4_T30_S904_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1268	MET4_T45_S905	MET4_T45_S905_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1269	MET4_T60_S906	MET4_T60_S906_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1270	MET4_T90_S907	MET4_T90_S907_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1271	MET4_T0_S908	MET4_T0_S908_bamcov.bw	sum	100000	MET4-T0 RNAseq, coverage	RNA-Seq
1272	MET4_T5_S909	MET4_T5_S909_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1273	MET4_T10_S910	MET4_T10_S910_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1274	MET4_T15_S911	MET4_T15_S911_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1275	MET4_T30_S912	MET4_T30_S912_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1276	MET4_T45_S913	MET4_T45_S913_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1277	MET4_T60_S914	MET4_T60_S914_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1278	MET4_T90_S915	MET4_T90_S915_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1279	MET4_T0_S916	MET4_T0_S916_bamcov.bw	sum	100000	MET4-T0 RNAseq, coverage	RNA-Seq
1280	MET4_T5_S917	MET4_T5_S917_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1281	MET4_T10_S918	MET4_T10_S918_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1282	MET4_T15_S919	MET4_T15_S919_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1283	MET4_T30_S920	MET4_T30_S920_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1284	MET4_T45_S921	MET4_T45_S921_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1285	MET4_T60_S922	MET4_T60_S922_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1286	MET4_T90_S923	MET4_T90_S923_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1287	MET4_T5_S925	MET4_T5_S925_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1288	MET4_T10_S926	MET4_T10_S926_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1289	MET4_T15_S927	MET4_T15_S927_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1290	MET4_T30_S928	MET4_T30_S928_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1291	MET4_T45_S929	MET4_T45_S929_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1292	MET4_T60_S930	MET4_T60_S930_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1293	MET4_T90_S931	MET4_T90_S931_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1294	MET4_T0_S932	MET4_T0_S932_bamcov.bw	sum	100000	MET4-T0 RNAseq, coverage	RNA-Seq
1295	MET4_T5_S933	MET4_T5_S933_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1296	MET4_T10_S934	MET4_T10_S934_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1297	MET4_T15_S935	MET4_T15_S935_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1298	MET4_T30_S936	MET4_T30_S936_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1299	MET4_T45_S937	MET4_T45_S937_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1300	MET4_T60_S938	MET4_T60_S938_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1301	MET4_T90_S939	MET4_T90_S939_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1302	MET4_T0_S940	MET4_T0_S940_bamcov.bw	sum	100000	MET4-T0 RNAseq, coverage	RNA-Seq
1303	MET4_T5_S941	MET4_T5_S941_bamcov.bw	sum	100000	MET4-T5 RNAseq, coverage	RNA-Seq
1304	MET4_T10_S942	MET4_T10_S942_bamcov.bw	sum	100000	MET4-T10 RNAseq, coverage	RNA-Seq
1305	MET4_T15_S943	MET4_T15_S943_bamcov.bw	sum	100000	MET4-T15 RNAseq, coverage	RNA-Seq
1306	MET4_T30_S944	MET4_T30_S944_bamcov.bw	sum	100000	MET4-T30 RNAseq, coverage	RNA-Seq
1307	MET4_T45_S945	MET4_T45_S945_bamcov.bw	sum	100000	MET4-T45 RNAseq, coverage	RNA-Seq
1308	MET4_T60_S946	MET4_T60_S946_bamcov.bw	sum	100000	MET4-T60 RNAseq, coverage	RNA-Seq
1309	MET4_T90_S947	MET4_T90_S947_bamcov.bw	sum	100000	MET4-T90 RNAseq, coverage	RNA-Seq
1310	MSN2_T0_S948	MSN2_T0_S948_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1311	MSN2_T5_S949	MSN2_T5_S949_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1312	MSN2_T10_S950	MSN2_T10_S950_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1313	MSN2_T15_S951	MSN2_T15_S951_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1314	MSN2_T30_S952	MSN2_T30_S952_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1315	MSN2_T45_S953	MSN2_T45_S953_bamcov.bw	sum	100000	MSN2-T45 RNAseq, coverage	RNA-Seq
1316	MSN2_T90_S954	MSN2_T90_S954_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1317	MSN2_T0_S955	MSN2_T0_S955_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1318	MSN2_T5_S956	MSN2_T5_S956_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1319	MSN2_T10_S957	MSN2_T10_S957_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1320	MSN2_T15_S958	MSN2_T15_S958_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1321	MSN2_T30_S959	MSN2_T30_S959_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1322	MSN2_T90_S960	MSN2_T90_S960_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1323	MSN2_T0_S961	MSN2_T0_S961_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1324	MSN2_T5_S962	MSN2_T5_S962_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1325	MSN2_T10_S963	MSN2_T10_S963_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1326	MSN2_T15_S964	MSN2_T15_S964_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1327	MSN2_T30_S965	MSN2_T30_S965_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1328	MSN2_T45_S966	MSN2_T45_S966_bamcov.bw	sum	100000	MSN2-T45 RNAseq, coverage	RNA-Seq
1329	MSN2_T60_S967	MSN2_T60_S967_bamcov.bw	sum	100000	MSN2-T60 RNAseq, coverage	RNA-Seq
1330	MSN2_T90_S968	MSN2_T90_S968_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1331	MSN2_T0_S969	MSN2_T0_S969_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1332	MSN2_T5_S970	MSN2_T5_S970_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1333	MSN2_T10_S971	MSN2_T10_S971_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1334	MSN2_T15_S972	MSN2_T15_S972_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1335	MSN2_T30_S973	MSN2_T30_S973_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1336	MSN2_T45_S974	MSN2_T45_S974_bamcov.bw	sum	100000	MSN2-T45 RNAseq, coverage	RNA-Seq
1337	MSN2_T60_S975	MSN2_T60_S975_bamcov.bw	sum	100000	MSN2-T60 RNAseq, coverage	RNA-Seq
1338	MSN2_T90_S976	MSN2_T90_S976_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1339	MSN2_T0_S977	MSN2_T0_S977_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1340	MSN2_T5_S978	MSN2_T5_S978_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1341	MSN2_T10_S979	MSN2_T10_S979_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1342	MSN2_T15_S980	MSN2_T15_S980_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1343	MSN2_T30_S981	MSN2_T30_S981_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1344	MSN2_T45_S982	MSN2_T45_S982_bamcov.bw	sum	100000	MSN2-T45 RNAseq, coverage	RNA-Seq
1345	MSN2_T60_S983	MSN2_T60_S983_bamcov.bw	sum	100000	MSN2-T60 RNAseq, coverage	RNA-Seq
1346	MSN2_T90_S984	MSN2_T90_S984_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1347	MSN2_T0_S985	MSN2_T0_S985_bamcov.bw	sum	100000	MSN2-T0 RNAseq, coverage	RNA-Seq
1348	MSN2_T5_S986	MSN2_T5_S986_bamcov.bw	sum	100000	MSN2-T5 RNAseq, coverage	RNA-Seq
1349	MSN2_T10_S987	MSN2_T10_S987_bamcov.bw	sum	100000	MSN2-T10 RNAseq, coverage	RNA-Seq
1350	MSN2_T15_S988	MSN2_T15_S988_bamcov.bw	sum	100000	MSN2-T15 RNAseq, coverage	RNA-Seq
1351	MSN2_T30_S989	MSN2_T30_S989_bamcov.bw	sum	100000	MSN2-T30 RNAseq, coverage	RNA-Seq
1352	MSN2_T45_S990	MSN2_T45_S990_bamcov.bw	sum	100000	MSN2-T45 RNAseq, coverage	RNA-Seq
1353	MSN2_T60_S991	MSN2_T60_S991_bamcov.bw	sum	100000	MSN2-T60 RNAseq, coverage	RNA-Seq
1354	MSN2_T90_S992	MSN2_T90_S992_bamcov.bw	sum	100000	MSN2-T90 RNAseq, coverage	RNA-Seq
1355	MSN4_T0_S993	MSN4_T0_S993_bamcov.bw	sum	100000	MSN4-T0 RNAseq, coverage	RNA-Seq
1356	MSN4_T5_S994	MSN4_T5_S994_bamcov.bw	sum	100000	MSN4-T5 RNAseq, coverage	RNA-Seq
1357	MSN4_T10_S995	MSN4_T10_S995_bamcov.bw	sum	100000	MSN4-T10 RNAseq, coverage	RNA-Seq
1358	MSN4_T15_S996	MSN4_T15_S996_bamcov.bw	sum	100000	MSN4-T15 RNAseq, coverage	RNA-Seq
1359	MSN4_T30_S997	MSN4_T30_S997_bamcov.bw	sum	100000	MSN4-T30 RNAseq, coverage	RNA-Seq
1360	MSN4_T45_S998	MSN4_T45_S998_bamcov.bw	sum	100000	MSN4-T45 RNAseq, coverage	RNA-Seq
1361	MSN4_T60_S999	MSN4_T60_S999_bamcov.bw	sum	100000	MSN4-T60 RNAseq, coverage	RNA-Seq
1362	MSN4_T90_S1000	MSN4_T90_S1000_bamcov.bw	sum	100000	MSN4-T90 RNAseq, coverage	RNA-Seq
1363	MSN4_T0_S1001	MSN4_T0_S1001_bamcov.bw	sum	100000	MSN4-T0 RNAseq, coverage	RNA-Seq
1364	MSN4_T5_S1002	MSN4_T5_S1002_bamcov.bw	sum	100000	MSN4-T5 RNAseq, coverage	RNA-Seq
1365	MSN4_T10_S1003	MSN4_T10_S1003_bamcov.bw	sum	100000	MSN4-T10 RNAseq, coverage	RNA-Seq
1366	MSN4_T15_S1004	MSN4_T15_S1004_bamcov.bw	sum	100000	MSN4-T15 RNAseq, coverage	RNA-Seq
1367	MSN4_T30_S1005	MSN4_T30_S1005_bamcov.bw	sum	100000	MSN4-T30 RNAseq, coverage	RNA-Seq
1368	MSN4_T45_S1006	MSN4_T45_S1006_bamcov.bw	sum	100000	MSN4-T45 RNAseq, coverage	RNA-Seq
1369	MSN4_T60_S1007	MSN4_T60_S1007_bamcov.bw	sum	100000	MSN4-T60 RNAseq, coverage	RNA-Seq
